"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"2";"7";"Deputado Estadual";"30000611704";"14123";"ANTONIO ROCHA FERREIRA";"TONI";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"5";"SUPLENTE";"N";"36"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";"1";"7";"Deputado Estadual";"30000611703";"14000";"ANTONIO PAULO DE OLIVEIRA FURLAN";"DR. FURLAN";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"2";"ELEITO POR QP";"N";"162"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06033";"CALÇOENE";"1";"7";"Deputado Estadual";"30000611715";"14321";"MARCIOLENE PANTOJA DAVIDE";"MARCIOLENE PANTOJA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"6";"Deputado Federal";"30000625410";"1477";"PAULO HENRIQUE CAMPELO BARBOSA";"PAULO CAMPELO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"81"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06106";"SERRA DO NAVIO";"11";"6";"Deputado Federal";"30000625412";"1414";"EDUARDO SEABRA DA COSTA";"EDUARDO SEABRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"17"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06173";"TARTARUGALZINHO";"8";"6";"Deputado Federal";"30000625414";"1400";"JOSE ARANHA NETO";"JOSE ARANHA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"13"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06041";"ITAUBAL";"10";"6";"Deputado Federal";"30000625411";"1470";"KARLENE AGUIAR LAMBERG";"DRA. KARLENE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"7"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06068";"CUTIAS";"10";"6";"Deputado Federal";"30000625415";"1456";"ACHILES EDUARDO PONTES CAMPOS";"DR. ACHILES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"4"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"6";"Deputado Federal";"30000625412";"1414";"EDUARDO SEABRA DA COSTA";"EDUARDO SEABRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"7"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"6";"Deputado Federal";"30000625416";"1415";"MARCOS MARCIANO CASTRO RIBEIRO";"PASTOR MARCOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"3"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06033";"CALÇOENE";"1";"6";"Deputado Federal";"30000625415";"1456";"ACHILES EDUARDO PONTES CAMPOS";"DR. ACHILES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"265"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"6";"Deputado Federal";"30000625412";"1414";"EDUARDO SEABRA DA COSTA";"EDUARDO SEABRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"343"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";"1";"6";"Deputado Federal";"30000625414";"1400";"JOSE ARANHA NETO";"JOSE ARANHA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"9"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"6";"Deputado Federal";"30000625416";"1415";"MARCOS MARCIANO CASTRO RIBEIRO";"PASTOR MARCOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"32"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06068";"CUTIAS";"10";"6";"Deputado Federal";"30000625412";"1414";"EDUARDO SEABRA DA COSTA";"EDUARDO SEABRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"3"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06033";"CALÇOENE";"1";"6";"Deputado Federal";"30000625413";"1444";"RINALDO RYAN DE AMORIM VIEIRA";"RYAN VIEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"1"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06041";"ITAUBAL";"10";"6";"Deputado Federal";"30000625413";"1444";"RINALDO RYAN DE AMORIM VIEIRA";"RYAN VIEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"5"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"6";"Deputado Federal";"30000625411";"1470";"KARLENE AGUIAR LAMBERG";"DRA. KARLENE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"22"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06068";"CUTIAS";"10";"6";"Deputado Federal";"30000625413";"1444";"RINALDO RYAN DE AMORIM VIEIRA";"RYAN VIEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"7"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06122";"VITÓRIA DO JARI";"7";"6";"Deputado Federal";"30000625414";"1400";"JOSE ARANHA NETO";"JOSE ARANHA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"8"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"6";"Deputado Federal";"30000625413";"1444";"RINALDO RYAN DE AMORIM VIEIRA";"RYAN VIEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06114";"FERREIRA GOMES";"12";"6";"Deputado Federal";"30000625416";"1415";"MARCOS MARCIANO CASTRO RIBEIRO";"PASTOR MARCOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"6"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"6";"Deputado Federal";"30000625416";"1415";"MARCOS MARCIANO CASTRO RIBEIRO";"PASTOR MARCOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"5";"SUPLENTE";"N";"1213"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06114";"FERREIRA GOMES";"12";"6";"Deputado Federal";"30000617201";"2025";"PAULO MOISES DA SILVA RUY SECCO";"PASTOR MOISES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"5";"SUPLENTE";"N";"9"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";"1";"6";"Deputado Federal";"30000617202";"2080";"PEDRO DOS SANTOS MARTINS";"PEDRO DA LUA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"5";"SUPLENTE";"N";"109"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"6";"Deputado Federal";"30000617202";"2080";"PEDRO DOS SANTOS MARTINS";"PEDRO DA LUA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"5";"SUPLENTE";"N";"86"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06084";"PEDRA BRANCA DO AMAPARI";"11";"6";"Deputado Federal";"30000617202";"2080";"PEDRO DOS SANTOS MARTINS";"PEDRO DA LUA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"5";"SUPLENTE";"N";"81"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"6";"Deputado Federal";"30000617201";"2025";"PAULO MOISES DA SILVA RUY SECCO";"PASTOR MOISES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"5";"SUPLENTE";"N";"29"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"2";"6";"Deputado Federal";"30000617201";"2025";"PAULO MOISES DA SILVA RUY SECCO";"PASTOR MOISES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"5";"SUPLENTE";"N";"998"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06173";"TARTARUGALZINHO";"8";"7";"Deputado Estadual";"30000614493";"20123";"JOSE LUIZ DA SILVA FERREIRA";"ZÉ LUIZ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"5"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06157";"SANTANA";"6";"7";"Deputado Estadual";"30000614513";"20010";"EDINALDO MONTEIRO ALMEIDA";"EDINALDO MONTEIRO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06106";"SERRA DO NAVIO";"11";"7";"Deputado Estadual";"30000614514";"20300";"BRUNO ABREU DE OLIVEIRA";"BRUNO B3";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"1"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06041";"ITAUBAL";"10";"7";"Deputado Estadual";"30000614508";"20444";"RUBIVALDO DA SILVA PEREIRA";"PASTOR RUBIVALDO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"7";"Deputado Estadual";"30000614482";"20777";"SAMUEL JARDIM TRINDADE";"PASTOR SAMUEL DO AVIVAMENTO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"70"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06173";"TARTARUGALZINHO";"8";"7";"Deputado Estadual";"30000614504";"20222";"LUCIA PAULA JARDIM DE LIMA";"PAULA JARDIM";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"1"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"7";"Deputado Estadual";"30000614481";"20700";"ADEMAR BATISTA BANDEIRA";"ADEMAR BANDEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"15"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06173";"TARTARUGALZINHO";"8";"7";"Deputado Estadual";"30000614507";"20100";"REGINALDO DA SILVA RODRIGUES";"REGINALDO FARAÓ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"4"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"7";"Deputado Estadual";"30000614486";"20500";"ENYELLEN CAMPOS SALES";"ENYELLEN SALES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"7";"Deputado Estadual";"30000614488";"20900";"JOSE TUPINAMBA PEREIRA DE SOUSA";"ZEZINHO TUPINAMBÁ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"2";"ELEITO POR QP";"N";"65"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"7";"Deputado Estadual";"30000614483";"20999";"ALEGNA TEIXEIRA NAZARIO GREIDINGER MODESTO";"ALEGNA RENOVE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"28"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";"1";"7";"Deputado Estadual";"30000614495";"20008";"RENIVALDO NASCIMENTO DA COSTA";"RENIVALDO COSTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"1"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06076";"MAZAGÃO";"5";"7";"Deputado Estadual";"30000614493";"20123";"JOSE LUIZ DA SILVA FERREIRA";"ZÉ LUIZ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"2"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";"1";"7";"Deputado Estadual";"30000614504";"20222";"LUCIA PAULA JARDIM DE LIMA";"PAULA JARDIM";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"7";"Deputado Estadual";"30000614506";"20333";"MARCUS FABIO FONSECA VILHENA";"FÁBIO VILHENA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"7";"Deputado Estadual";"30000614491";"20456";"CRISTINA MACIEL ARAUJO";"CRIS MACIEL";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"0"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06173";"TARTARUGALZINHO";"8";"7";"Deputado Estadual";"30000614492";"20000";"OTONIEL TAVARES DE OLIVEIRA";"TONY TRIO SALVADOR";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"2"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"7";"Deputado Estadual";"30000614493";"20123";"JOSE LUIZ DA SILVA FERREIRA";"ZÉ LUIZ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"11"
"28/08/2022";"04:32:29";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"7";"Deputado Estadual";"30000614487";"20200";"ESTER RODRIGUES DE MELO DA SILVA";"ESTER SILVA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000050384";"PARTIDO ISOLADO";"PSC";"5";"SUPLENTE";"N";"5"
